city,Tree Species,city_count,state,state_count
Glendale,American elm,4,Colorado,5565
Glendale,American elm,4,District of Columbia,5795
Glendale,American elm,4,Florida,62
Glendale,American elm,4,Iowa,72
Glendale,American elm,4,Kansas,181
Glendale,American elm,4,Kentucky,461
Glendale,American elm,4,Louisiana,1
Glendale,American elm,4,Maryland,1588
Glendale,American elm,4,Massachusetts,3
Glendale,American elm,4,Michigan,129
Glendale,American elm,4,Missouri,298
Glendale,American elm,4,New Mexico,37
Glendale,American elm,4,New York,8341
Glendale,American elm,4,North Carolina,378
Glendale,American elm,4,Ohio,273
Glendale,American elm,4,Pennsylvania,799
Glendale,American elm,4,Texas,2789
Glendale,American elm,4,Virginia,4
Glendale,American elm,4,Wisconsin,417
Grand Rapids,American elm,1,California,1149
Grand Rapids,American elm,1,Colorado,5565
Grand Rapids,American elm,1,District of Columbia,5795
Grand Rapids,American elm,1,Florida,62
Grand Rapids,American elm,1,Iowa,72
Grand Rapids,American elm,1,Kansas,181
Grand Rapids,American elm,1,Kentucky,461
Grand Rapids,American elm,1,Louisiana,1
Grand Rapids,American elm,1,Maryland,1588
Grand Rapids,American elm,1,Massachusetts,3
Grand Rapids,American elm,1,Michigan,129
Grand Rapids,American elm,1,Missouri,298
Grand Rapids,American elm,1,New Mexico,37
Grand Rapids,American elm,1,New York,8341
Grand Rapids,American elm,1,North Carolina,378
Grand Rapids,American elm,1,Ohio,273
Grand Rapids,American elm,1,Pennsylvania,799
Grand Rapids,American elm,1,Texas,2789
Grand Rapids,American elm,1,Virginia,4
Grand Rapids,American elm,1,Wisconsin,417
Granger,American elm,1,California,1149
Granger,American elm,1,Colorado,5565
Granger,American elm,1,District of Columbia,5795
Granger,American elm,1,Florida,62
Granger,American elm,1,Iowa,72
Granger,American elm,1,Kansas,181
Granger,American elm,1,Kentucky,461
Granger,American elm,1,Louisiana,1
Granger,American elm,1,Maryland,1588
Granger,American elm,1,Massachusetts,3
Granger,American elm,1,Michigan,129
Granger,American elm,1,Missouri,298
Granger,American elm,1,New Mexico,37
Granger,American elm,1,New York,8341
Granger,American elm,1,North Carolina,378
Granger,American elm,1,Ohio,273
Granger,American elm,1,Pennsylvania,799
Granger,American elm,1,Texas,2789
Granger,American elm,1,Virginia,4
Granger,American elm,1,Wisconsin,417
Greendale,American elm,2,California,1149
Greendale,American elm,2,Colorado,5565
Greendale,American elm,2,District of Columbia,5795
Greendale,American elm,2,Florida,62
Greendale,American elm,2,Iowa,72
Greendale,American elm,2,Kansas,181
Greendale,American elm,2,Kentucky,461
Greendale,American elm,2,Louisiana,1
Greendale,American elm,2,Maryland,1588
Greendale,American elm,2,Massachusetts,3
Greendale,American elm,2,Michigan,129
Greendale,American elm,2,Missouri,298
Greendale,American elm,2,New Mexico,37
Greendale,American elm,2,New York,8341
Greendale,American elm,2,North Carolina,378
Greendale,American elm,2,Ohio,273
Greendale,American elm,2,Pennsylvania,799
Greendale,American elm,2,Texas,2789
Greendale,American elm,2,Virginia,4
Greendale,American elm,2,Wisconsin,417
Greenfield,American elm,2,California,1149
Greenfield,American elm,2,Colorado,5565
Greenfield,American elm,2,District of Columbia,5795
Greenfield,American elm,2,Florida,62
Greenfield,American elm,2,Iowa,72
Greenfield,American elm,2,Kansas,181
Greenfield,American elm,2,Kentucky,461
Greenfield,American elm,2,Louisiana,1
Greenfield,American elm,2,Maryland,1588
Greenfield,American elm,2,Massachusetts,3
Greenfield,American elm,2,Michigan,129
Greenfield,American elm,2,Missouri,298
Greenfield,American elm,2,New Mexico,37
Greenfield,American elm,2,New York,8341
Greenfield,American elm,2,North Carolina,378
Greenfield,American elm,2,Ohio,273
Greenfield,American elm,2,Pennsylvania,799
Greenfield,American elm,2,Texas,2789
Greenfield,American elm,2,Virginia,4
Greenfield,American elm,2,Wisconsin,417
Greensboro,American elm,3,California,1149
Greensboro,American elm,3,Colorado,5565
Greensboro,American elm,3,District of Columbia,5795
Greensboro,American elm,3,Florida,62
Greensboro,American elm,3,Iowa,72
Greensboro,American elm,3,Kansas,181
Greensboro,American elm,3,Kentucky,461
Greensboro,American elm,3,Louisiana,1
Greensboro,American elm,3,Maryland,1588
Greensboro,American elm,3,Massachusetts,3
Greensboro,American elm,3,Michigan,129
Greensboro,American elm,3,Missouri,298
Greensboro,American elm,3,New Mexico,37
Greensboro,American elm,3,New York,8341
Greensboro,American elm,3,North Carolina,378
Greensboro,American elm,3,Ohio,273
Greensboro,American elm,3,Pennsylvania,799
Greensboro,American elm,3,Texas,2789
Greensboro,American elm,3,Virginia,4
Greensboro,American elm,3,Wisconsin,417
Hales Corners,American elm,4,California,1149
Hales Corners,American elm,4,Colorado,5565
Hales Corners,American elm,4,District of Columbia,5795
Hales Corners,American elm,4,Florida,62
Hales Corners,American elm,4,Iowa,72
Hales Corners,American elm,4,Kansas,181
Hales Corners,American elm,4,Kentucky,461
Hales Corners,American elm,4,Louisiana,1
Hales Corners,American elm,4,Maryland,1588
Hales Corners,American elm,4,Massachusetts,3
Hales Corners,American elm,4,Michigan,129
Hales Corners,American elm,4,Missouri,298
Hales Corners,American elm,4,New Mexico,37
Hales Corners,American elm,4,New York,8341
Hales Corners,American elm,4,North Carolina,378
Hales Corners,American elm,4,Ohio,273
Hales Corners,American elm,4,Pennsylvania,799
Hales Corners,American elm,4,Texas,2789
Hales Corners,American elm,4,Virginia,4
Hales Corners,American elm,4,Wisconsin,417
Houston,American elm,2552,California,1149
Houston,American elm,2552,Colorado,5565
Houston,American elm,2552,District of Columbia,5795
Houston,American elm,2552,Florida,62
Houston,American elm,2552,Iowa,72
Houston,American elm,2552,Kansas,181
Houston,American elm,2552,Kentucky,461
Houston,American elm,2552,Louisiana,1
Houston,American elm,2552,Maryland,1588
Houston,American elm,2552,Massachusetts,3
Houston,American elm,2552,Michigan,129
Houston,American elm,2552,Missouri,298
Houston,American elm,2552,New Mexico,37
Houston,American elm,2552,New York,8341
Houston,American elm,2552,North Carolina,378
Houston,American elm,2552,Ohio,273
Houston,American elm,2552,Pennsylvania,799
Houston,American elm,2552,Texas,2789
Houston,American elm,2552,Virginia,4
Houston,American elm,2552,Wisconsin,417
Huntington Beach,American elm,7,California,1149
Huntington Beach,American elm,7,Colorado,5565
Huntington Beach,American elm,7,District of Columbia,5795
Huntington Beach,American elm,7,Florida,62
Huntington Beach,American elm,7,Iowa,72
Huntington Beach,American elm,7,Kansas,181
Huntington Beach,American elm,7,Kentucky,461
Huntington Beach,American elm,7,Louisiana,1
Huntington Beach,American elm,7,Maryland,1588
Huntington Beach,American elm,7,Massachusetts,3
Huntington Beach,American elm,7,Michigan,129
Huntington Beach,American elm,7,Missouri,298
Huntington Beach,American elm,7,New Mexico,37
Huntington Beach,American elm,7,New York,8341
Huntington Beach,American elm,7,North Carolina,378
Huntington Beach,American elm,7,Ohio,273
Huntington Beach,American elm,7,Pennsylvania,799
Huntington Beach,American elm,7,Texas,2789
Huntington Beach,American elm,7,Virginia,4
Huntington Beach,American elm,7,Wisconsin,417
Los Angeles,American elm,795,California,1149
Los Angeles,American elm,795,Colorado,5565
Los Angeles,American elm,795,District of Columbia,5795
Los Angeles,American elm,795,Florida,62
Los Angeles,American elm,795,Iowa,72
Los Angeles,American elm,795,Kansas,181
Los Angeles,American elm,795,Kentucky,461
Los Angeles,American elm,795,Louisiana,1
Los Angeles,American elm,795,Maryland,1588
Los Angeles,American elm,795,Massachusetts,3
Los Angeles,American elm,795,Michigan,129
Los Angeles,American elm,795,Missouri,298
Los Angeles,American elm,795,New Mexico,37
Los Angeles,American elm,795,New York,8341
Los Angeles,American elm,795,North Carolina,378
Los Angeles,American elm,795,Ohio,273
Los Angeles,American elm,795,Pennsylvania,799
Los Angeles,American elm,795,Texas,2789
Los Angeles,American elm,795,Virginia,4
Los Angeles,American elm,795,Wisconsin,417
Louisville,American elm,461,California,1149
Louisville,American elm,461,Colorado,5565
Louisville,American elm,461,District of Columbia,5795
Louisville,American elm,461,Florida,62
Louisville,American elm,461,Iowa,72
Louisville,American elm,461,Kansas,181
Louisville,American elm,461,Kentucky,461
Louisville,American elm,461,Louisiana,1
Louisville,American elm,461,Maryland,1588
Louisville,American elm,461,Massachusetts,3
Louisville,American elm,461,Michigan,129
Louisville,American elm,461,Missouri,298
Louisville,American elm,461,New Mexico,37
Louisville,American elm,461,New York,8341
Louisville,American elm,461,North Carolina,378
Louisville,American elm,461,Ohio,273
Louisville,American elm,461,Pennsylvania,799
Louisville,American elm,461,Texas,2789
Louisville,American elm,461,Virginia,4
Louisville,American elm,461,Wisconsin,417
Madison,American elm,253,California,1149
Madison,American elm,253,Colorado,5565
Madison,American elm,253,District of Columbia,5795
Madison,American elm,253,Florida,62
Madison,American elm,253,Iowa,72
Madison,American elm,253,Kansas,181
Madison,American elm,253,Kentucky,461
Madison,American elm,253,Louisiana,1
Madison,American elm,253,Maryland,1588
Madison,American elm,253,Massachusetts,3
Madison,American elm,253,Michigan,129
Madison,American elm,253,Missouri,298
Madison,American elm,253,New Mexico,37
Madison,American elm,253,New York,8341
Madison,American elm,253,North Carolina,378
Madison,American elm,253,Ohio,273
Madison,American elm,253,Pennsylvania,799
Madison,American elm,253,Texas,2789
Madison,American elm,253,Virginia,4
Madison,American elm,253,Wisconsin,417
Milwaukee,American elm,24,California,1149
Milwaukee,American elm,24,Colorado,5565
Milwaukee,American elm,24,District of Columbia,5795
Milwaukee,American elm,24,Florida,62
Milwaukee,American elm,24,Iowa,72
Milwaukee,American elm,24,Kansas,181
Milwaukee,American elm,24,Kentucky,461
Milwaukee,American elm,24,Louisiana,1
Milwaukee,American elm,24,Maryland,1588
Milwaukee,American elm,24,Massachusetts,3
Milwaukee,American elm,24,Michigan,129
Milwaukee,American elm,24,Missouri,298
Milwaukee,American elm,24,New Mexico,37
Milwaukee,American elm,24,New York,8341
Milwaukee,American elm,24,North Carolina,378
Milwaukee,American elm,24,Ohio,273
Milwaukee,American elm,24,Pennsylvania,799
Milwaukee,American elm,24,Texas,2789
Milwaukee,American elm,24,Virginia,4
Milwaukee,American elm,24,Wisconsin,417
New Berlin,American elm,89,California,1149
New Berlin,American elm,89,Colorado,5565
New Berlin,American elm,89,District of Columbia,5795
New Berlin,American elm,89,Florida,62
New Berlin,American elm,89,Iowa,72
New Berlin,American elm,89,Kansas,181
New Berlin,American elm,89,Kentucky,461
New Berlin,American elm,89,Louisiana,1
New Berlin,American elm,89,Maryland,1588
New Berlin,American elm,89,Massachusetts,3
New Berlin,American elm,89,Michigan,129
New Berlin,American elm,89,Missouri,298
New Berlin,American elm,89,New Mexico,37
New Berlin,American elm,89,New York,8341
New Berlin,American elm,89,North Carolina,378
New Berlin,American elm,89,Ohio,273
New Berlin,American elm,89,Pennsylvania,799
New Berlin,American elm,89,Texas,2789
New Berlin,American elm,89,Virginia,4
New Berlin,American elm,89,Wisconsin,417
New Orleans,American elm,1,California,1149
New Orleans,American elm,1,Colorado,5565
New Orleans,American elm,1,District of Columbia,5795
New Orleans,American elm,1,Florida,62
New Orleans,American elm,1,Iowa,72
New Orleans,American elm,1,Kansas,181
New Orleans,American elm,1,Kentucky,461
New Orleans,American elm,1,Louisiana,1
New Orleans,American elm,1,Maryland,1588
New Orleans,American elm,1,Massachusetts,3
New Orleans,American elm,1,Michigan,129
New Orleans,American elm,1,Missouri,298
New Orleans,American elm,1,New Mexico,37
New Orleans,American elm,1,New York,8341
New Orleans,American elm,1,North Carolina,378
New Orleans,American elm,1,Ohio,273
New Orleans,American elm,1,Pennsylvania,799
New Orleans,American elm,1,Texas,2789
New Orleans,American elm,1,Virginia,4
New Orleans,American elm,1,Wisconsin,417
New York,American elm,7968,California,1149
New York,American elm,7968,Colorado,5565
New York,American elm,7968,District of Columbia,5795
New York,American elm,7968,Florida,62
New York,American elm,7968,Iowa,72
New York,American elm,7968,Kansas,181
New York,American elm,7968,Kentucky,461
New York,American elm,7968,Louisiana,1
New York,American elm,7968,Maryland,1588
New York,American elm,7968,Massachusetts,3
New York,American elm,7968,Michigan,129
New York,American elm,7968,Missouri,298
New York,American elm,7968,New Mexico,37
New York,American elm,7968,New York,8341
New York,American elm,7968,North Carolina,378
New York,American elm,7968,Ohio,273
New York,American elm,7968,Pennsylvania,799
New York,American elm,7968,Texas,2789
New York,American elm,7968,Virginia,4
New York,American elm,7968,Wisconsin,417
Newton,American elm,8,California,1149
Newton,American elm,8,Colorado,5565
Newton,American elm,8,District of Columbia,5795
Newton,American elm,8,Florida,62
Newton,American elm,8,Iowa,72
Newton,American elm,8,Kansas,181
Newton,American elm,8,Kentucky,461
Newton,American elm,8,Louisiana,1
Newton,American elm,8,Maryland,1588
Newton,American elm,8,Massachusetts,3
Newton,American elm,8,Michigan,129
Newton,American elm,8,Missouri,298
Newton,American elm,8,New Mexico,37
Newton,American elm,8,New York,8341
Newton,American elm,8,North Carolina,378
Newton,American elm,8,Ohio,273
Newton,American elm,8,Pennsylvania,799
Newton,American elm,8,Texas,2789
Newton,American elm,8,Virginia,4
Newton,American elm,8,Wisconsin,417
Ontario,American elm,3,California,1149
Ontario,American elm,3,Colorado,5565
Ontario,American elm,3,District of Columbia,5795
Ontario,American elm,3,Florida,62
Ontario,American elm,3,Iowa,72
Ontario,American elm,3,Kansas,181
Ontario,American elm,3,Kentucky,461
Ontario,American elm,3,Louisiana,1
Ontario,American elm,3,Maryland,1588
Ontario,American elm,3,Massachusetts,3
Ontario,American elm,3,Michigan,129
Ontario,American elm,3,Missouri,298
Ontario,American elm,3,New Mexico,37
Ontario,American elm,3,New York,8341
Ontario,American elm,3,North Carolina,378
Ontario,American elm,3,Ohio,273
Ontario,American elm,3,Pennsylvania,799
Ontario,American elm,3,Texas,2789
Ontario,American elm,3,Virginia,4
Ontario,American elm,3,Wisconsin,417
Orlando,American elm,1,California,1149
Orlando,American elm,1,Colorado,5565
Orlando,American elm,1,District of Columbia,5795
Orlando,American elm,1,Florida,62
Orlando,American elm,1,Iowa,72
Orlando,American elm,1,Kansas,181
Orlando,American elm,1,Kentucky,461
Orlando,American elm,1,Louisiana,1
Orlando,American elm,1,Maryland,1588
Orlando,American elm,1,Massachusetts,3
Orlando,American elm,1,Michigan,129
Orlando,American elm,1,Missouri,298
Orlando,American elm,1,New Mexico,37
Orlando,American elm,1,New York,8341
Orlando,American elm,1,North Carolina,378
Orlando,American elm,1,Ohio,273
Orlando,American elm,1,Pennsylvania,799
Orlando,American elm,1,Texas,2789
Orlando,American elm,1,Virginia,4
Orlando,American elm,1,Wisconsin,417
Overland Park,American elm,181,California,1149
Overland Park,American elm,181,Colorado,5565
Overland Park,American elm,181,District of Columbia,5795
Overland Park,American elm,181,Florida,62
Overland Park,American elm,181,Iowa,72
Overland Park,American elm,181,Kansas,181
Overland Park,American elm,181,Kentucky,461
